Timestamp,Experiment Time (minutes),Reads,Selected Raw Samples,Selected Events,Estimated Bases
2023-11-23 03:47,3429,4480,636158365,12903192,11610842
2023-11-23 03:48,3430,4480,636158365,12903192,11610842
2023-11-23 03:49,3431,4480,636158365,12903192,11610842
2023-11-23 03:50,3432,4480,636158365,12903192,11610842
2023-11-23 03:51,3433,4481,636199460,12904671,11612173
2023-11-23 03:52,3434,4482,636249607,12906572,11613883
2023-11-23 03:53,3435,4483,636456030,12911256,11618098
2023-11-23 03:54,3436,4483,636456030,12911256,11618098
2023-11-23 03:55,3437,4483,636456030,12911256,11618098
2023-11-23 03:56,3438,4483,636456030,12911256,11618098
2023-11-23 03:57,3439,4484,636494438,12912028,11618792
2023-11-23 03:58,3440,4484,636494438,12912028,11618792
2023-11-23 03:59,3441,4484,636494438,12912028,11618792
2023-11-23 04:00,3442,4484,636494438,12912028,11618792
2023-11-23 04:01,3443,4485,636742524,12914299,11620835
2023-11-23 04:02,3444,4485,636742524,12914299,11620835
2023-11-23 04:03,3445,4486,636768327,12914996,11621462
2023-11-23 04:04,3446,4486,636768327,12914996,11621462
2023-11-23 04:05,3447,4486,636768327,12914996,11621462
2023-11-23 04:06,3448,4486,636768327,12914996,11621462
2023-11-23 04:07,3449,4488,636954039,12917725,11623917
2023-11-23 04:08,3450,4489,637213923,12928294,11633429
2023-11-23 04:09,3451,4489,637213923,12928294,11633429
2023-11-23 04:10,3452,4489,637213923,12928294,11633429
2023-11-23 04:11,3453,4489,637213923,12928294,11633429
2023-11-23 04:12,3454,4489,637213923,12928294,11633429
2023-11-23 04:13,3455,4491,637255589,12928849,11633927
2023-11-23 04:14,3456,4491,637255589,12928849,11633927
2023-11-23 04:15,3457,4493,637318649,12929916,11634887
2023-11-23 04:16,3458,4493,637318649,12929916,11634887
2023-11-23 04:17,3459,4493,637318649,12929916,11634887
2023-11-23 04:18,3460,4494,637347710,12930402,11635324
2023-11-23 04:19,3461,4494,637347710,12930402,11635324
2023-11-23 04:20,3462,4495,637406917,12932606,11637307
2023-11-23 04:21,3463,4496,637416421,12932766,11637451
2023-11-23 04:22,3464,4497,637424948,12932828,11637506
2023-11-23 04:23,3465,4499,638033041,12947518,11650726
2023-11-23 04:24,3466,4500,638100902,12948296,11651426
2023-11-23 04:25,3467,4502,638175069,12949081,11652131
2023-11-23 04:26,3468,4502,638175069,12949081,11652131
2023-11-23 04:27,3469,4502,638175069,12949081,11652131
2023-11-23 04:28,3470,4503,638604104,12953918,11656484
2023-11-23 04:29,3471,4504,639685992,12982054,11681806
2023-11-23 04:30,3472,4504,639685992,12982054,11681806
2023-11-23 04:31,3473,4504,639685992,12982054,11681806
2023-11-23 04:32,3474,4505,639708351,12982510,11682216
2023-11-23 04:33,3475,4505,639708351,12982510,11682216
2023-11-23 04:34,3476,4507,640346283,12994344,11692866
2023-11-23 04:35,3477,4508,640360002,12994551,11693052
2023-11-23 04:36,3478,4508,640360002,12994551,11693052
2023-11-23 04:37,3479,4511,640395209,12995307,11693731
2023-11-23 04:38,3480,4513,640637353,12999398,11697412
2023-11-23 04:39,3481,4514,640664269,12999771,11697747
2023-11-23 04:40,3482,4515,641677096,13017878,11714043
2023-11-23 04:41,3483,4515,641677096,13017878,11714043
2023-11-23 04:42,3484,4515,641677096,13017878,11714043
2023-11-23 04:43,3485,4515,641677096,13017878,11714043
2023-11-23 04:44,3486,4515,641677096,13017878,11714043
2023-11-23 04:45,3487,4516,641687209,13018112,11714253
2023-11-23 04:46,3488,4516,641687209,13018112,11714253
2023-11-23 04:47,3489,4516,641687209,13018112,11714253
2023-11-23 04:48,3490,4516,641687209,13018112,11714253
2023-11-23 04:49,3491,4518,641723590,13019006,11715057
2023-11-23 04:50,3492,4519,641729649,13019029,11715077
2023-11-23 04:51,3493,4519,641729649,13019029,11715077
2023-11-23 04:52,3494,4521,642099173,13026587,11721879
2023-11-23 04:53,3495,4522,642109701,13026752,11722027
2023-11-23 04:54,3496,4522,642109701,13026752,11722027
2023-11-23 04:55,3497,4522,642109701,13026752,11722027
2023-11-23 04:56,3498,4523,645136544,13080787,11770658
2023-11-23 04:57,3499,4523,645136544,13080787,11770658
2023-11-23 04:58,3500,4524,645439722,13083774,11773346
2023-11-23 04:59,3501,4524,645439722,13083774,11773346
2023-11-23 05:00,3502,4524,645439722,13083774,11773346
2023-11-23 05:01,3503,4525,646021050,13091175,11780006
2023-11-23 05:02,3504,4525,646021050,13091175,11780006
2023-11-23 05:03,3505,4525,646021050,13091175,11780006
2023-11-23 05:04,3506,4526,647383820,13115708,11802085
2023-11-23 05:05,3507,4526,647383820,13115708,11802085
2023-11-23 05:06,3508,4526,647383820,13115708,11802085
2023-11-23 05:07,3509,4527,648003531,13126850,11812112
2023-11-23 05:08,3510,4530,648092255,13128111,11813245
2023-11-23 05:09,3511,4530,648092255,13128111,11813245
2023-11-23 05:10,3512,4530,648092255,13128111,11813245
2023-11-23 05:11,3513,4530,648092255,13128111,11813245
2023-11-23 05:12,3514,4531,648109668,13128458,11813557
2023-11-23 05:13,3515,4531,648109668,13128458,11813557
2023-11-23 05:14,3516,4531,648109668,13128458,11813557
2023-11-23 05:15,3517,4532,648176881,13129140,11814170
2023-11-23 05:16,3518,4532,648176881,13129140,11814170
2023-11-23 05:17,3519,4532,648176881,13129140,11814170
2023-11-23 05:18,3520,4532,648176881,13129140,11814170
2023-11-23 05:19,3521,4532,648176881,13129140,11814170
2023-11-23 05:20,3522,4532,648176881,13129140,11814170
2023-11-23 05:21,3523,4532,648176881,13129140,11814170
2023-11-23 05:22,3524,4532,648176881,13129140,11814170
2023-11-23 05:23,3525,4532,648176881,13129140,11814170
2023-11-23 05:24,3526,4532,648176881,13129140,11814170
2023-11-23 05:25,3527,4532,648176881,13129140,11814170
2023-11-23 05:26,3528,4532,648176881,13129140,11814170
2023-11-23 05:27,3529,4532,648176881,13129140,11814170
2023-11-23 05:28,3530,4532,648176881,13129140,11814170
2023-11-23 05:29,3531,4533,652079481,13199311,11877323
2023-11-23 05:30,3532,4535,652100580,13199527,11877517
2023-11-23 05:31,3533,4535,652100580,13199527,11877517
2023-11-23 05:32,3534,4535,652100580,13199527,11877517
2023-11-23 05:33,3535,4535,652100580,13199527,11877517
2023-11-23 05:34,3536,4535,652100580,13199527,11877517
2023-11-23 05:35,3537,4537,652639469,13204385,11881889
2023-11-23 05:36,3538,4539,653150550,13218457,11894553
2023-11-23 05:37,3539,4539,653150550,13218457,11894553
2023-11-23 05:38,3540,4540,653732184,13227598,11902779
2023-11-23 05:39,3541,4541,653771102,13228564,11903648
2023-11-23 05:40,3542,4541,653771102,13228564,11903648
2023-11-23 05:41,3543,4541,653771102,13228564,11903648
2023-11-23 05:42,3544,4545,653866744,13230963,11905806
2023-11-23 05:43,3545,4546,653914908,13231363,11906166
2023-11-23 05:44,3546,4547,654020497,13232067,11906799
2023-11-23 05:45,3547,4547,654020497,13232067,11906799
2023-11-23 05:46,3548,4547,654020497,13232067,11906799
2023-11-23 05:47,3549,4547,654020497,13232067,11906799
2023-11-23 05:48,3550,4547,654020497,13232067,11906799
2023-11-23 05:49,3551,4547,654020497,13232067,11906799
2023-11-23 05:50,3552,4548,654028940,13232201,11906919
2023-11-23 05:51,3553,4548,654028940,13232201,11906919
2023-11-23 05:52,3554,4548,654028940,13232201,11906919
2023-11-23 05:53,3555,4548,654028940,13232201,11906919
2023-11-23 05:54,3556,4549,654059072,13232797,11907455
2023-11-23 05:55,3557,4549,654059072,13232797,11907455
2023-11-23 05:56,3558,4549,654059072,13232797,11907455
2023-11-23 05:57,3559,4550,654175584,13235665,11910036
2023-11-23 05:58,3560,4550,654175584,13235665,11910036
2023-11-23 05:59,3561,4550,654175584,13235665,11910036
2023-11-23 06:00,3562,4550,654175584,13235665,11910036
2023-11-23 06:01,3563,4550,654175584,13235665,11910036
2023-11-23 06:02,3564,4550,654175584,13235665,11910036
2023-11-23 06:03,3565,4551,654296996,13238565,11912646
2023-11-23 06:04,3566,4552,654383383,13239085,11913114
2023-11-23 06:05,3567,4552,654383383,13239085,11913114
2023-11-23 06:06,3568,4552,654383383,13239085,11913114
2023-11-23 06:07,3569,4552,654383383,13239085,11913114
2023-11-23 06:08,3570,4552,654383383,13239085,11913114
2023-11-23 06:09,3571,4552,654383383,13239085,11913114
2023-11-23 06:10,3572,4553,654598179,13242801,11916458
2023-11-23 06:11,3573,4553,654598179,13242801,11916458
2023-11-23 06:12,3574,4554,654634244,13243075,11916704
2023-11-23 06:13,3575,4554,654634244,13243075,11916704
2023-11-23 06:14,3576,4554,654634244,13243075,11916704
2023-11-23 06:15,3577,4554,654634244,13243075,11916704
2023-11-23 06:16,3578,4554,654634244,13243075,11916704
2023-11-23 06:17,3579,4554,654634244,13243075,11916704
2023-11-23 06:18,3580,4554,654634244,13243075,11916704
2023-11-23 06:19,3581,4554,654634244,13243075,11916704
2023-11-23 06:20,3582,4555,654646955,13243276,11916884
2023-11-23 06:21,3583,4555,654646955,13243276,11916884
2023-11-23 06:22,3584,4557,654672128,13243702,11917267
2023-11-23 06:23,3585,4559,654748450,13244936,11918376
2023-11-23 06:24,3586,4560,654801748,13245798,11919151
2023-11-23 06:25,3587,4561,654808979,13245923,11919263
2023-11-23 06:26,3588,4561,654808979,13245923,11919263
2023-11-23 06:27,3589,4561,654808979,13245923,11919263
2023-11-23 06:28,3590,4563,656793777,13268572,11939646
2023-11-23 06:29,3591,4563,656793777,13268572,11939646
2023-11-23 06:30,3592,4563,656793777,13268572,11939646
2023-11-23 06:31,3593,4563,656793777,13268572,11939646
2023-11-23 06:32,3594,4563,656793777,13268572,11939646
2023-11-23 06:33,3595,4563,656793777,13268572,11939646
2023-11-23 06:34,3596,4563,656793777,13268572,11939646
2023-11-23 06:35,3597,4563,656793777,13268572,11939646
2023-11-23 06:36,3598,4563,656793777,13268572,11939646
2023-11-23 06:37,3599,4564,656838569,13268904,11939944
2023-11-23 06:38,3600,4565,657028984,13273965,11944498
2023-11-23 06:39,3601,4566,657076877,13274579,11945050
2023-11-23 06:40,3602,4566,657076877,13274579,11945050
2023-11-23 06:41,3603,4566,657076877,13274579,11945050
